          305         109
   0.4729631351930000       0.1273000084520000     
   0.4815950999400000       0.1275609848310000     
   0.4899940067040000       0.1277547798140000     
   0.4981589762320000       0.1278874594530000     
   0.5060898181570000       0.1279624576020000     
   0.5137869222030000       0.1279820121630000     
   0.5212511987720000       0.1279488134210000     
   0.5284840713440000       0.1278672659050000     
   0.5354874669220000       0.1277423769550000     
   0.5422637206549999       0.1275766783860000     
   0.5488154896750000       0.1273705779370000     
   0.5551458252530000       0.1271266022760000     
   0.5612582355660000       0.1268502757960000     
   0.5671564906680000       0.1265454669970000     
   0.5728444081189999       0.1262119449180000     
   0.5783259435520000       0.1258488976270000     
   0.5836054087290000       0.1254585819790000     
   0.5886874334010000       0.1250450710620000     
   0.5935767738210000       0.1246117467580000     
   0.5982782657810000       0.1241612481370000     
   0.6027967934530000       0.1236955973410000     
   0.6071373045100000       0.1232166753540000     
   0.6113048404610000       0.1227266658140000     
   0.6153044052000000       0.1222270695500000     
   0.6191409498929999       0.1217188642100000     
   0.6228191105130000       0.1212008407280000     
   0.6263435613270000       0.1206725514920000     
   0.6297190299640000       0.1201343493430000     
   0.6329504980830000       0.1195884528050000     
   0.6360431266530000       0.1190382084400000     
   0.6390021010510000       0.1184870610670000     
   0.6418324802240000       0.1179378342930000     
   0.6445382470070000       0.1173881801310000     
   0.6471215730580000       0.1168281066510000     
   0.6495844298920000       0.1162490670850000     
   0.6519286439170000       0.1156444316770000     
   0.6541569680000000       0.1150131170000000     
   0.6563252450860000       0.1143159063360000     
   0.6584813816620000       0.1135819996890000     
   0.6606068147870000       0.1127636497590000     
   0.6627018078310000       0.1118702683420000     
   0.6647612099400000       0.1108976502910000     
   0.6667792106080001       0.1098417799840000     
   0.6687543043680000       0.1087075304970000     
   0.6706909626050001       0.1075086733040000     
   0.6725944801470000       0.1062577089820000     
   0.6744686972700000       0.1049631262090000     
   0.6763161505150000       0.1036304859500000     
   0.6781398781150000       0.1022654023750000     
   0.6799428376140000       0.1008728411530000     
   0.6817275966040000       9.9456856705900001E-002
   0.6834974896090000       9.8022151101699997E-002
   0.6852552550900000       9.6572417877399994E-002
   0.6870038780580000       9.5111465756800004E-002
   0.6887465624550000       9.3643218341899995E-002
   0.6904846818950000       9.2169340869699995E-002
   0.6922190130820000       9.0690765547800006E-002
   0.6939506007650000       8.9208722826799994E-002
   0.6956813363650000       8.7725415693300002E-002
   0.6974146013680000       8.6244782268900005E-002
   0.6991535146470000       8.4770488739700001E-002
   0.7008991575850000       8.3303854327099996E-002
   0.7026505447840000       8.1843752539800002E-002
   0.7044059057440000       8.0388082206899997E-002
   0.7061639145310000       7.8935248778299993E-002
   0.7079234744410000       7.7483917391499998E-002
   0.7096842524760000       7.6033672566099997E-002
   0.7114484116860000       7.4587136595899994E-002
   0.7132170225550000       7.3145623881400001E-002
   0.7149909909610001       7.1710271929099997E-002
   0.7167731651570000       7.0284664564100000E-002
   0.7185637707240000       6.8869187072999993E-002
   0.7203642830590000       6.7465840439699998E-002
   0.7221754556640000       6.6075763804400001E-002
   0.7239966523870000       6.4698310376700000E-002
   0.7258276532470000       6.3333359896599994E-002
   0.7276678007139999       6.1980189552599999E-002
   0.7295172363060000       6.0639144657899997E-002
   0.7313757959500000       5.9310154540799999E-002
   0.7332428957900000       5.7992549090399997E-002
   0.7351190626480000       5.6687227614400003E-002
   0.7370058691569999       5.5396646518199998E-002
   0.7389026259380000       5.4120023303899999E-002
   0.7408100471780000       5.2858658177400000E-002
   0.7427288177700000       5.1613860073599999E-002
   0.7446584622919999       5.0385196232200002E-002
   0.7465993368079999       4.9173532240799997E-002
   0.7485512610320000       4.7978899768000002E-002
   0.7505144130490000       4.6801932513499997E-002
   0.7524887905270000       4.5642981008200002E-002
   0.7544740510140000       4.4501827851400000E-002
   0.7564705929370000       4.3379552801900000E-002
   0.7584781768000000       4.2276131359500001E-002
   0.7604963863330000       4.1191217104700001E-002
   0.7625257669480000       4.0126252847599998E-002
   0.7645660711910000       3.9081232761500002E-002
   0.7666167728600000       3.8055589100899997E-002
   0.7686778758650000       3.7049789734599999E-002
   0.7707492916440000       3.6064136267899997E-002
   0.7728312988960000       3.5099739398199999E-002
   0.7749234988490000       3.4156285068899998E-002
   0.7770253926560000       3.3233203746800000E-002
   0.7791367401740000       3.2330474036500002E-002
   0.7812573459260000       3.1448171819300000E-002
   0.7833869552220000       3.0586225176000001E-002
   0.7855251879930000       2.9744231103699999E-002
   0.7876716549470000       2.8921722186000001E-002
   0.7898259784450000       2.8118215730000000E-002
   0.7919877631470000       2.7333132188600000E-002
   0.7941566210560000       2.6565862183100000E-002
   0.7963325207190000       2.5816776904499999E-002
   0.7985152843080000       2.5085834757800001E-002
   0.8007046480830000       2.4372722831600000E-002
   0.8029003519820000       2.3677107818400000E-002
   0.8051022397240000       2.2998959796800000E-002
   0.8073099318680000       2.2337497528599998E-002
   0.8095231932660000       2.1692367550900000E-002
   0.8117417934090000       2.1063189493000001E-002
   0.8139652429520000       2.0448616431399998E-002
   0.8161932480340000       1.9847918600000000E-002
   0.8184257633320000       1.9261251973200000E-002
   0.8206627958250000       1.8688980436400000E-002
   0.8229040684370000       1.8130359071399999E-002
   0.8251494011630000       1.7584983361800002E-002
   0.8273986825950000       1.7052701616400000E-002
   0.8296518429350001       1.6533524682600002E-002
   0.8319085182480001       1.6026156596299999E-002
   0.8341686318740000       1.5530515653700000E-002
   0.8364321654780000       1.5046770850900001E-002
   0.8386987228640000       1.4573299504600000E-002
   0.8409682476070000       1.4110030740199999E-002
