  6.009202E-01   1.238721E-01
  6.047540E-01   1.234502E-01
  6.121868E-01   1.225907E-01
  6.191615E-01   1.216892E-01
  6.257033E-01   1.207406E-01
  6.318380E-01   1.197554E-01
  6.375887E-01   1.187381E-01
  6.429773E-01   1.176915E-01
  6.480191E-01   1.165968E-01
  6.528567E-01   1.153399E-01
  6.576178E-01   1.138200E-01
  6.622651E-01   1.119874E-01
  6.667443E-01   1.097792E-01
  6.710291E-01   1.072110E-01
  6.751550E-01   1.043897E-01
  6.791726E-01   1.014151E-01
  6.830984E-01   9.832021E-02
  6.869546E-01   9.513792E-02
  6.907756E-01   9.191303E-02
  6.945804E-01   8.866910E-02
  6.983879E-01   8.542825E-02
  7.022161E-01   8.221205E-02
  7.060648E-01   7.902028E-02
  7.099252E-01   7.584271E-02
  7.138011E-01   7.268398E-02
  7.177054E-01   6.956061E-02
  7.216530E-01   6.649248E-02
  7.256503E-01   6.348927E-02
  7.296880E-01   6.054040E-02
  7.337670E-01   5.764918E-02
  7.378931E-01   5.482557E-02
  7.420663E-01   5.207225E-02
  7.462895E-01   4.939627E-02
  7.505668E-01   4.680819E-02
  7.549066E-01   4.432645E-02
  7.592835E-01   4.190928E-02
  7.637084E-01   3.958315E-02
  7.681884E-01   3.736322E-02
  7.727005E-01   3.520995E-02
  7.772622E-01   3.316462E-02
  7.818708E-01   3.122628E-02
  7.865199E-01   2.938754E-02
  7.912047E-01   2.764101E-02
  7.959204E-01   2.598011E-02
  8.006672E-01   2.441003E-02
  8.054400E-01   2.292094E-02
  8.102365E-01   2.151014E-02
  8.150543E-01   2.017347E-02
  8.198897E-01   1.890152E-02
  8.247423E-01   1.769731E-02
  8.296111E-01   1.655973E-02
  8.344922E-01   1.547657E-02
  8.393849E-01   1.444677E-02
  8.442873E-01   1.346406E-02
  8.491978E-01   1.252315E-02
  8.541157E-01   1.162101E-02
  8.590406E-01   1.075803E-02
  8.639732E-01   9.939808E-03
  8.689101E-01   9.147801E-03
  8.738513E-01   8.383778E-03
  8.787976E-01   7.653120E-03
  8.837464E-01   6.939473E-03
  8.886987E-01   6.251374E-03
  8.936551E-01   5.592789E-03
  8.986152E-01   4.962421E-03
  9.035791E-01   4.362859E-03
  9.085463E-01   3.791939E-03
  9.135169E-01   3.250726E-03
  9.184913E-01   2.744840E-03
  9.234695E-01   2.279169E-03
  9.284517E-01   1.859526E-03
  9.334378E-01   1.488155E-03
  9.384275E-01   1.167601E-03
  9.434204E-01   9.041295E-04
  9.484160E-01   6.966672E-04
  9.534133E-01   5.382279E-04
  9.584120E-01   4.273570E-04
  9.634115E-01   3.574722E-04
  9.684112E-01   3.081101E-04
  9.734110E-01   2.628772E-04
  9.784108E-01   2.171607E-04
  9.834106E-01   1.707570E-04
  9.884103E-01   1.170851E-04
  9.934099E-01   5.676269E-05
  9.984099E-01   1.417758E-05
  1.003410E+00   9.029776E-07
  1.008410E+00   0.000000E+00
  1.013410E+00   0.000000E+00
  1.018410E+00   0.000000E+00
  1.023410E+00   0.000000E+00
  1.028410E+00   0.000000E+00
  1.033410E+00   0.000000E+00
  1.038410E+00   0.000000E+00
  1.043410E+00   0.000000E+00
  1.048410E+00   0.000000E+00
  1.053410E+00   0.000000E+00
  1.058410E+00   0.000000E+00
  1.063410E+00   0.000000E+00
  1.068410E+00   0.000000E+00
  1.073410E+00   0.000000E+00
  1.078410E+00   0.000000E+00
  1.083410E+00   0.000000E+00
  1.088410E+00   0.000000E+00
  1.093410E+00   0.000000E+00
  1.098410E+00   0.000000E+00
  1.103410E+00   0.000000E+00
  1.108410E+00   0.000000E+00
  1.113410E+00   0.000000E+00
  1.118410E+00   0.000000E+00
  1.123410E+00   0.000000E+00
  1.128410E+00   0.000000E+00
  1.133410E+00   0.000000E+00
  1.138410E+00   0.000000E+00
  1.143410E+00   0.000000E+00
  1.148410E+00   0.000000E+00
  1.153410E+00   0.000000E+00
  1.158410E+00   0.000000E+00
  1.163410E+00   0.000000E+00
  1.168410E+00   0.000000E+00
  1.173410E+00   0.000000E+00
  1.178410E+00   0.000000E+00
  1.183410E+00   0.000000E+00
  1.188410E+00   0.000000E+00
  1.193410E+00   0.000000E+00
  1.198410E+00   0.000000E+00
  1.203410E+00   0.000000E+00
  1.208410E+00   0.000000E+00
  1.213410E+00   0.000000E+00
  1.218410E+00   0.000000E+00
  1.223410E+00   0.000000E+00
  1.228410E+00   0.000000E+00
  1.233410E+00   0.000000E+00
  1.238410E+00   0.000000E+00
  1.243410E+00   0.000000E+00
  1.248410E+00   0.000000E+00
  1.253410E+00   0.000000E+00
  1.258410E+00   0.000000E+00
  1.263410E+00   0.000000E+00
  1.268410E+00   0.000000E+00
  1.273410E+00   0.000000E+00
